2019.04.15,14:10,1.13098,1.13111,1.13088,1.13100,166
2019.04.15,14:15,1.13101,1.13109,1.13092,1.13109,209
2019.04.15,14:20,1.13108,1.13134,1.13106,1.13110,265
2019.04.15,14:25,1.13109,1.13135,1.13104,1.13129,235
2019.04.15,14:30,1.13128,1.13144,1.13122,1.13143,158
2019.04.15,14:35,1.13142,1.13157,1.13132,1.13157,192
2019.04.15,14:40,1.13156,1.13157,1.13107,1.13112,247
2019.04.15,14:45,1.13111,1.13122,1.13104,1.13117,244
2019.04.15,14:50,1.13116,1.13117,1.13094,1.13099,184
2019.04.15,14:55,1.13097,1.13098,1.13054,1.13073,415
2019.04.15,15:00,1.13073,1.13113,1.13072,1.13103,304
2019.04.15,15:05,1.13102,1.13105,1.13087,1.13098,161
2019.04.15,15:10,1.13100,1.13119,1.13096,1.13119,217
2019.04.15,15:15,1.13119,1.13126,1.13105,1.13120,284
2019.04.15,15:20,1.13118,1.13130,1.13102,1.13113,373
2019.04.15,15:25,1.13112,1.13132,1.13105,1.13122,273
2019.04.15,15:30,1.13123,1.13138,1.13080,1.13101,508
2019.04.15,15:35,1.13100,1.13143,1.13096,1.13137,312
2019.04.15,15:40,1.13136,1.13136,1.13092,1.13094,302
2019.04.15,15:45,1.13094,1.13132,1.13091,1.13125,188
2019.04.15,15:50,1.13126,1.13133,1.13106,1.13106,184
2019.04.15,15:55,1.13107,1.13131,1.13105,1.13126,197
2019.04.15,16:00,1.13127,1.13142,1.13111,1.13140,208
2019.04.15,16:05,1.13140,1.13151,1.13120,1.13125,262
2019.04.15,16:10,1.13126,1.13126,1.13086,1.13089,247
2019.04.15,16:15,1.13088,1.13104,1.13086,1.13102,203
2019.04.15,16:20,1.13103,1.13112,1.13074,1.13079,208
2019.04.15,16:25,1.13078,1.13090,1.13065,1.13076,220
2019.04.15,16:30,1.13077,1.13082,1.13060,1.13077,318
2019.04.15,16:35,1.13076,1.13078,1.13030,1.13047,350
2019.04.15,16:40,1.13045,1.13049,1.12970,1.12995,423
2019.04.15,16:45,1.12992,1.12998,1.12975,1.12989,313
2019.04.15,16:50,1.12988,1.13022,1.12987,1.13015,311
2019.04.15,16:55,1.13015,1.13036,1.13006,1.13027,331
2019.04.15,17:00,1.13028,1.13042,1.13021,1.13042,297
2019.04.15,17:05,1.13042,1.13055,1.13025,1.13045,222
2019.04.15,17:10,1.13046,1.13054,1.13021,1.13045,393
2019.04.15,17:15,1.13046,1.13071,1.13045,1.13068,288
2019.04.15,17:20,1.13068,1.13078,1.13051,1.13052,255
2019.04.15,17:25,1.13052,1.13066,1.13045,1.13066,218
2019.04.15,17:30,1.13068,1.13079,1.13043,1.13070,502
2019.04.15,17:35,1.13071,1.13075,1.13043,1.13069,386
2019.04.15,17:40,1.13070,1.13092,1.13060,1.13079,517
2019.04.15,17:45,1.13078,1.13085,1.13060,1.13069,403
2019.04.15,17:50,1.13069,1.13111,1.13056,1.13109,441
2019.04.15,17:55,1.13110,1.13115,1.13076,1.13076,388
2019.04.15,18:00,1.13077,1.13077,1.13031,1.13037,427
2019.04.15,18:05,1.13040,1.13047,1.13022,1.13028,336
2019.04.15,18:10,1.13027,1.13040,1.13019,1.13032,260
2019.04.15,18:15,1.13031,1.13048,1.13006,1.13012,216
2019.04.15,18:20,1.13010,1.13047,1.13010,1.13027,196
2019.04.15,18:25,1.13030,1.13033,1.12998,1.13002,216
2019.04.15,18:30,1.13003,1.13035,1.13003,1.13027,251
2019.04.15,18:35,1.13026,1.13029,1.12998,1.13017,230
2019.04.15,18:40,1.13018,1.13050,1.13018,1.13042,159
2019.04.15,18:45,1.13044,1.13066,1.13043,1.13044,222
2019.04.15,18:50,1.13045,1.13051,1.13029,1.13043,200
2019.04.15,18:55,1.13042,1.13047,1.13021,1.13032,181
2019.04.15,19:00,1.13033,1.13082,1.13031,1.13066,218
2019.04.15,19:05,1.13067,1.13076,1.13036,1.13052,268
2019.04.15,19:10,1.13051,1.13052,1.13030,1.13032,144
2019.04.15,19:15,1.13033,1.13036,1.13022,1.13031,137
2019.04.15,19:20,1.13031,1.13034,1.13016,1.13022,122
2019.04.15,19:25,1.13023,1.13032,1.13016,1.13031,95
2019.04.15,19:30,1.13032,1.13056,1.13027,1.13051,134
2019.04.15,19:35,1.13051,1.13067,1.13047,1.13057,132
2019.04.15,19:40,1.13057,1.13078,1.13057,1.13071,131
2019.04.15,19:45,1.13072,1.13077,1.13066,1.13070,131
2019.04.15,19:50,1.13071,1.13080,1.13064,1.13067,99
2019.04.15,19:55,1.13066,1.13067,1.13041,1.13060,197
2019.04.15,20:00,1.13059,1.13074,1.13056,1.13064,169
2019.04.15,20:05,1.13065,1.13067,1.13043,1.13047,119
2019.04.15,20:10,1.13048,1.13052,1.13044,1.13048,72
2019.04.15,20:15,1.13047,1.13048,1.13031,1.13036,102
2019.04.15,20:20,1.13037,1.13039,1.13028,1.13038,84
2019.04.15,20:25,1.13037,1.13038,1.13022,1.13038,84
2019.04.15,20:30,1.13038,1.13038,1.13020,1.13024,59
2019.04.15,20:35,1.13023,1.13033,1.13023,1.13033,75
2019.04.15,20:40,1.13032,1.13034,1.13023,1.13029,50
2019.04.15,20:45,1.13028,1.13037,1.13023,1.13025,99
2019.04.15,20:50,1.13024,1.13031,1.13012,1.13027,86
2019.04.15,20:55,1.13026,1.13027,1.13017,1.13020,78
2019.04.15,21:00,1.13019,1.13030,1.13014,1.13028,130
2019.04.15,21:05,1.13027,1.13028,1.13017,1.13018,107
2019.04.15,21:10,1.13017,1.13028,1.13017,1.13027,48
2019.04.15,21:15,1.13025,1.13025,1.13007,1.13007,79
2019.04.15,21:20,1.13008,1.13021,1.13002,1.13004,104
2019.04.15,21:25,1.13003,1.13022,1.13002,1.13017,78
2019.04.15,21:30,1.13018,1.13018,1.12993,1.12997,129
2019.04.15,21:35,1.12997,1.13007,1.12995,1.12997,49
2019.04.15,21:40,1.12998,1.13038,1.12997,1.13037,139
2019.04.15,21:45,1.13035,1.13045,1.13017,1.13027,151
2019.04.15,21:50,1.13028,1.13029,1.13011,1.13023,146
2019.04.15,21:55,1.13024,1.13031,1.13017,1.13031,183
2019.04.15,22:00,1.13032,1.13034,1.12994,1.13001,173
2019.04.15,22:05,1.13000,1.13010,1.12995,1.13000,129
2019.04.15,22:10,1.13001,1.13002,1.12994,1.12997,106
2019.04.15,22:15,1.12998,1.13011,1.12997,1.13007,121
2019.04.15,22:20,1.13005,1.13017,1.13003,1.13017,76
2019.04.15,22:25,1.13016,1.13017,1.13009,1.13016,94
2019.04.15,22:30,1.13016,1.13032,1.13016,1.13027,95
2019.04.15,22:35,1.13028,1.13031,1.13016,1.13017,91
2019.04.15,22:40,1.13016,1.13027,1.13015,1.13026,126
2019.04.15,22:45,1.13025,1.13036,1.13022,1.13035,83
2019.04.15,22:50,1.13037,1.13041,1.13033,1.13039,67
2019.04.15,22:55,1.13038,1.13050,1.13038,1.13048,103
2019.04.15,23:00,1.13049,1.13049,1.13037,1.13037,133
2019.04.15,23:05,1.13037,1.13037,1.13005,1.13022,135
2019.04.15,23:10,1.13021,1.13028,1.13021,1.13025,52
2019.04.15,23:15,1.13025,1.13031,1.13024,1.13030,36
2019.04.15,23:20,1.13029,1.13037,1.13022,1.13023,112
2019.04.15,23:25,1.13024,1.13024,1.13020,1.13021,40
2019.04.15,23:30,1.13021,1.13021,1.13013,1.13016,77
2019.04.15,23:35,1.13015,1.13032,1.13014,1.13030,49
2019.04.15,23:40,1.13032,1.13032,1.13015,1.13023,65
2019.04.15,23:45,1.13024,1.13030,1.13018,1.13030,90
2019.04.15,23:50,1.13028,1.13041,1.13023,1.13037,130
2019.04.15,23:55,1.13038,1.13046,1.13026,1.13026,166
2019.04.16,00:00,1.13027,1.13033,1.13027,1.13033,5
2019.04.16,00:05,1.13033,1.13063,1.13017,1.13033,44
2019.04.16,00:10,1.13033,1.13033,1.13015,1.13020,165
2019.04.16,00:15,1.13020,1.13024,1.13016,1.13024,219
2019.04.16,00:20,1.13024,1.13027,1.13018,1.13021,64
2019.04.16,00:25,1.13019,1.13025,1.13019,1.13021,105
2019.04.16,00:30,1.13021,1.13050,1.13021,1.13021,247
2019.04.16,00:35,1.13024,1.13026,1.13010,1.13012,60
2019.04.16,00:40,1.13014,1.13019,1.13002,1.13004,186
